"","trip_id","direction_id","route_id","date_time","vehicle_id","segement","segement_name","segement_type","time_diff","ttl_diff","speed_avg","flag_peak","time_diff_pct"
"553","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-22 17:39:43,16807,"459_712","Hewitt_100th","end_end",1712,12318.5041916515,16.0956223670888,"PMPeak",1
"554","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-22 17:39:43,16807,"482_459","23rd_Hewitt","middle_end",420,1168.98277704398,6.22604680321347,"PMPeak",0.245327102803738
"555","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-22 17:32:43,16807,"497_482","18th_23rd","middle_middle",90,920.633893188973,22.8822122054952,"PMPeak",0.0525700934579439
"556","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-22 17:30:43,16807,"537_509","ramp_14th","middle_middle",180,1143.42698927779,14.2098499760395,"PMPeak",0.105140186915888
"557","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-22 17:27:43,16807,"636_537","4th_ramp","middle_middle",331,4975.94597308648,33.6280141427558,"PMPeak",0.193341121495327
"558","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-22 17:22:12,16807,"657_636","grove_4th","middle_middle",150,1135.41038764482,16.932269139311,"PMPeak",0.0876168224299065
"559","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-22 17:19:42,16807,"689_657","88th_grove","middle_middle",270,1596.51736421115,13.2270635801075,"PMPeak",0.157710280373832
"560","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-22 17:15:12,16807,"712_689","100th_88th","end_middle",241,1161.13459601231,10.7775260525535,"PMPeak",0.140771028037383
"561","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-18 17:43:54,17808,"459_712","Hewitt_100th","end_end",1975,12289.9077631233,13.9198668921569,"PMPeak",1
"562","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-18 17:43:54,17808,"482_459","23rd_Hewitt","middle_end",211,964.785511019734,10.2282627577177,"PMPeak",0.106835443037975
"563","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-18 17:40:23,17808,"497_482","18th_23rd","middle_middle",60,804.845338629391,30.0064585402046,"PMPeak",0.030379746835443
"564","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-18 17:36:53,17808,"537_509","ramp_14th","middle_middle",210,1208.6699206235,12.8748440836183,"PMPeak",0.106329113924051
"565","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-18 17:33:23,17808,"636_537","4th_ramp","middle_middle",751,4946.79665297897,14.7345772539656,"PMPeak",0.380253164556962
"566","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-18 17:20:52,17808,"657_636","grove_4th","middle_middle",142,1118.85505476432,17.6254024703118,"PMPeak",0.0718987341772152
"567","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-18 17:18:30,17808,"689_657","88th_grove","middle_middle",150,1498.12528142934,22.3414024969294,"PMPeak",0.0759493670886076
"568","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-18 17:16:00,17808,"712_689","100th_88th","end_middle",301,1169.95684273293,8.6947461128094,"PMPeak",0.152405063291139
"569","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-23 17:31:32,21814,"459_712","Hewitt_100th","end_end",1441,12294.8469185374,19.0859026277345,"PMPeak",1
"570","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-23 17:31:32,21814,"482_459","23rd_Hewitt","middle_end",180,1131.76200618181,14.0648843058906,"PMPeak",0.124913254684247
"571","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-23 17:28:32,21814,"497_482","18th_23rd","middle_middle",90,731.935789602155,18.1921501938832,"PMPeak",0.0624566273421235
"572","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-23 17:25:32,21814,"537_509","ramp_14th","middle_middle",150,1425.04000500838,21.2514885909562,"PMPeak",0.104094378903539
"573","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-23 17:23:02,21814,"636_537","4th_ramp","middle_middle",330,4743.48585696412,32.1541644816178,"PMPeak",0.229007633587786
"574","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-23 17:17:32,21814,"657_636","grove_4th","middle_middle",90,852.292045506384,21.1835862122986,"PMPeak",0.0624566273421235
"575","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-23 17:16:02,21814,"689_657","88th_grove","middle_middle",241,1796.33946617229,16.6734291290522,"PMPeak",0.167244968771686
"576","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-23 17:12:01,21814,"712_689","100th_88th","end_middle",270,1162.50965682589,9.63133222852397,"PMPeak",0.187369882026371
"577","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-01 17:41:55,22801,"459_712","Hewitt_100th","end_end",1622,12293.1454866424,16.9537482689938,"PMPeak",1
"578","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-01 17:41:55,22801,"482_459","23rd_Hewitt","middle_end",210,1152.02127705778,12.2714184162691,"PMPeak",0.129469790382244
"579","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-01 17:38:25,22801,"497_482","18th_23rd","middle_middle",60,895.196105577102,33.374939927087,"PMPeak",0.0369913686806412
"580","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-01 17:36:25,22801,"537_509","ramp_14th","middle_middle",150,1235.26162426737,18.4213413116144,"PMPeak",0.092478421701603
"581","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-01 17:33:55,22801,"636_537","4th_ramp","middle_middle",421,4949.48573615173,26.2985340253784,"PMPeak",0.259556103575832
"582","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-01 17:26:54,22801,"657_636","grove_4th","middle_middle",210,1025.96030111732,10.9286072959055,"PMPeak",0.129469790382244
"583","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-01 17:23:24,22801,"689_657","88th_grove","middle_middle",211,1686.16548252189,17.8760391934151,"PMPeak",0.130086313193588
"584","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-01 17:19:53,22801,"712_689","100th_88th","end_middle",300,1050.67951875204,7.83434279986368,"PMPeak",0.184956843403206
"585","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-24 17:42:25,22805,"459_712","Hewitt_100th","end_end",1652,12267.3363310141,16.6109238879863,"PMPeak",1
"586","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-24 17:42:25,22805,"482_459","23rd_Hewitt","middle_end",330,1305.76673400015,8.85126246935565,"PMPeak",0.199757869249395
"587","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-24 17:36:55,22805,"497_482","18th_23rd","middle_middle",90,548.482596400764,13.632449614026,"PMPeak",0.0544794188861985
"588","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-24 17:33:55,22805,"537_509","ramp_14th","middle_middle",120,1291.40834572116,24.0733151603676,"PMPeak",0.0726392251815981
"589","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-24 17:31:55,22805,"636_537","4th_ramp","middle_middle",331,4752.0750669779,32.1150688580824,"PMPeak",0.200363196125908
"590","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-24 17:26:24,22805,"657_636","grove_4th","middle_middle",150,987.391487169195,14.7248770916154,"PMPeak",0.0907990314769976
"591","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-24 17:23:54,22805,"689_657","88th_grove","middle_middle",391,1663.10863648958,9.51475084622622,"PMPeak",0.236682808716707
"592","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-05-24 17:17:23,22805,"712_689","100th_88th","end_middle",150,1118.26074457023,16.6765181127731,"PMPeak",0.0907990314769976
"593","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-07 17:37:23,22807,"459_712","Hewitt_100th","end_end",1292,12309.252071356,21.3119265414015,"PMPeak",1
"594","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-07 17:37:23,22807,"482_459","23rd_Hewitt","middle_end",121,1109.6274195119,20.5137646387874,"PMPeak",0.0936532507739938
"595","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-07 17:35:22,22807,"497_482","18th_23rd","middle_middle",60,746.78222546369,27.8417340716641,"PMPeak",0.0464396284829721
"596","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-07 17:32:52,22807,"537_509","ramp_14th","middle_middle",180,1003.50511890892,12.4709818148425,"PMPeak",0.139318885448916
"597","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-07 17:29:52,22807,"636_537","4th_ramp","middle_middle",300,4887.48275063355,36.4432870475707,"PMPeak",0.232198142414861
"598","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-07 17:24:52,22807,"657_636","grove_4th","middle_middle",211,1150.4481318452,12.1965821907928,"PMPeak",0.163312693498452
"599","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-07 17:21:21,22807,"689_657","88th_grove","middle_middle",180,1717.16363053155,21.3399174612596,"PMPeak",0.139318885448916
"600","11044173__MCOB-DO:121:0:Weekday:2:23MAR:61038:12345","south_bound",202,2023-06-07 17:18:21,22807,"712_689","100th_88th","end_middle",150,1042.08415617192,15.5405037598039,"PMPeak",0.11609907120743
"601","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-16 06:31:00,15110,"459_712","Hewitt_100th","end_end",1052,12343.3189837915,26.2464017056336,"AMPeak",1
"602","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-16 06:14:59,15110,"482_459","23rd_Hewitt","middle_end",91,931.569083811901,22.8995650556688,"AMPeak",0.0865019011406844
"603","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-16 06:15:59,15110,"497_482","18th_23rd","middle_middle",60,854.339505619894,31.8517132723891,"AMPeak",0.0570342205323194
"604","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-16 06:18:29,15110,"537_509","ramp_14th","middle_middle",90,1046.33243773789,26.0064299771516,"AMPeak",0.0855513307984791
"605","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-16 06:24:29,15110,"636_537","4th_ramp","middle_middle",360,5073.39013489167,31.5245806521779,"AMPeak",0.342205323193916
"606","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-16 06:25:59,15110,"657_636","grove_4th","middle_middle",90,1059.70303854733,26.3387541803991,"AMPeak",0.0855513307984791
"607","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-16 06:29:00,15110,"689_657","88th_grove","middle_middle",181,1683.70278545798,20.8084827297858,"AMPeak",0.172053231939163
"608","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-16 06:31:00,15110,"712_689","100th_88th","end_middle",120,1109.82658801933,20.6884254041467,"AMPeak",0.114068441064639
"609","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-18 06:31:33,19118,"459_712","Hewitt_100th","end_end",1052,12347.2153056048,26.2546867080403,"AMPeak",0.584444444444444
"610","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-18 06:16:31,19118,"482_459","23rd_Hewitt","middle_end",150,1328.24685146298,19.8080213261613,"AMPeak",0.0833333333333333
"611","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-18 06:17:01,19118,"497_482","18th_23rd","middle_middle",1800,511.363156074922,0.635492584943118,"AMPeak",1
"612","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-18 06:19:31,19118,"537_509","ramp_14th","middle_middle",90,1471.96231471773,36.5853943603937,"AMPeak",0.05
"613","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-18 06:24:32,19118,"636_537","4th_ramp","middle_middle",301,4712.95395117765,35.0251706303373,"AMPeak",0.167222222222222
"614","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-18 06:26:02,19118,"657_636","grove_4th","middle_middle",90,998.617605433351,24.8204852425295,"AMPeak",0.05
"615","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-18 06:29:02,19118,"689_657","88th_grove","middle_middle",180,1585.15336638045,19.6993701709867,"AMPeak",0.1
"616","11044177__MCOB-DO:121:0:Weekday:2:23MAR:41024:12345","north_bound",201,2023-05-18 06:31:33,19118,"712_689","100th_88th","end_middle",151,1222.93232560357,18.1166976470619,"AMPeak",0.0838888888888889
"617","11044178__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","north_bound",201,2023-05-22 07:17:06,19808,"459_712","Hewitt_100th","end_end",1248,12522.3528566254,22.4452739660963,"AMPeak",0.462222222222222
"618","11044178__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","north_bound",201,2023-05-22 06:58:34,19808,"482_459","23rd_Hewitt","middle_end",136,1196.62298678629,19.6821252762484,"AMPeak",0.0503703703703704
"619","11044178__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","north_bound",201,2023-05-22 06:59:19,19808,"497_482","18th_23rd","middle_middle",2700,733.694238935842,0.607861872617847,"AMPeak",1
"620","11044178__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","north_bound",201,2023-05-22 07:02:19,19808,"537_509","ramp_14th","middle_middle",90,1435.68822225334,35.6838074348278,"AMPeak",0.0333333333333333
"621","11044178__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","north_bound",201,2023-05-22 07:08:05,19808,"636_537","4th_ramp","middle_middle",346,4786.45883816007,30.9450927387238,"AMPeak",0.128148148148148
"622","11044178__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","north_bound",201,2023-05-22 07:09:35,19808,"657_636","grove_4th","middle_middle",90,991.090710231731,24.6334054331436,"AMPeak",0.0333333333333333
"623","11044178__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","north_bound",201,2023-05-22 07:13:35,19808,"689_657","88th_grove","middle_middle",240,1557.43562465883,14.5161825686743,"AMPeak",0.0888888888888889
"624","11044178__MCOB-DO:121:0:Weekday:2:23MAR:61018:12345","north_bound",201,2023-05-22 07:17:06,19808,"712_689","100th_88th","end_middle",211,1388.36843368856,14.7189162586804,"AMPeak",0.0781481481481481
"625","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-17 07:56:00,16806,"459_712","Hewitt_100th","end_end",1156,12274.0638069988,23.7511204119141,"AMPeak",1
"626","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-17 07:39:59,16806,"482_459","23rd_Hewitt","middle_end",195,1139.42603517249,13.0708877816133,"AMPeak",0.168685121107266
"627","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-17 07:41:29,16806,"497_482","18th_23rd","middle_middle",90,717.027764508367,17.8216135492032,"AMPeak",0.0778546712802768
"628","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-17 07:44:59,16806,"537_509","ramp_14th","middle_middle",120,1158.26780104146,21.5914245149207,"AMPeak",0.103806228373702
"629","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-17 07:49:29,16806,"636_537","4th_ramp","middle_middle",270,4897.47785837179,40.5753501133139,"AMPeak",0.23356401384083
"630","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-17 07:52:04,16806,"657_636","grove_4th","middle_middle",155,1163.80272540018,16.7958207312631,"AMPeak",0.134083044982699
"631","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-17 07:53:30,16806,"689_657","88th_grove","middle_middle",86,1284.5563402328,33.412445598779,"AMPeak",0.0743944636678201
"632","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-17 07:56:00,16806,"712_689","100th_88th","end_middle",150,1341.71240114793,20.0088318118283,"AMPeak",0.129757785467128
"633","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-19 07:54:20,17810,"459_712","Hewitt_100th","end_end",1112,12305.1616196139,24.7534703351913,"AMPeak",1
"634","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-19 07:37:49,17810,"482_459","23rd_Hewitt","middle_end",121,1289.46077956576,23.8383573421382,"AMPeak",0.108812949640288
"635","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-19 07:39:19,17810,"497_482","18th_23rd","middle_middle",90,729.788743619796,18.1387856999766,"AMPeak",0.0809352517985611
"636","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-19 07:42:19,17810,"537_509","ramp_14th","middle_middle",150,1160.45907568426,17.3058178861657,"AMPeak",0.134892086330935
"637","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-19 07:47:19,17810,"636_537","4th_ramp","middle_middle",300,4958.83612937351,36.9753301863209,"AMPeak",0.26978417266187
"638","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-19 07:49:50,17810,"657_636","grove_4th","middle_middle",151,1037.75317073739,15.3734266671299,"AMPeak",0.135791366906475
"639","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-19 07:52:20,17810,"689_657","88th_grove","middle_middle",150,1542.3495855791,23.0009154171131,"AMPeak",0.134892086330935
"640","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-19 07:54:20,17810,"712_689","100th_88th","end_middle",120,1278.19497942319,23.827003037425,"AMPeak",0.107913669064748
"641","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-16 07:55:37,22802,"459_712","Hewitt_100th","end_end",1232,12338.2026675025,22.402410488825,"AMPeak",1
"642","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-16 07:38:36,22802,"482_459","23rd_Hewitt","middle_end",211,1129.99522566695,11.9797488157466,"AMPeak",0.171266233766234
"643","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-16 07:39:36,22802,"497_482","18th_23rd","middle_middle",60,728.121506134998,27.14602015746,"AMPeak",0.0487012987012987
"644","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-16 07:43:36,22802,"537_509","ramp_14th","middle_middle",150,1253.91494944531,18.699516609016,"AMPeak",0.121753246753247
"645","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-16 07:49:37,22802,"636_537","4th_ramp","middle_middle",361,4774.60034992959,29.5858044553188,"AMPeak",0.293019480519481
"646","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-16 07:51:07,22802,"657_636","grove_4th","middle_middle",90,935.621257765892,23.2547208206867,"AMPeak",0.073051948051948
"647","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-16 07:54:07,22802,"689_657","88th_grove","middle_middle",180,1940.06341451506,24.1099871900648,"AMPeak",0.146103896103896
"648","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-16 07:55:37,22802,"712_689","100th_88th","end_middle",90,994.955306792809,24.7294593795098,"AMPeak",0.073051948051948
"649","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-06-01 08:00:19,22805,"459_712","Hewitt_100th","end_end",1321,12157.129297451,20.5864649372618,"AMPeak",1
"650","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-06-01 07:40:48,22805,"482_459","23rd_Hewitt","middle_end",150,1196.39435193865,17.8417173069882,"AMPeak",0.113550340651022
"651","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-06-01 07:41:48,22805,"497_482","18th_23rd","middle_middle",60,524.329880881754,19.5482064403351,"AMPeak",0.0454201362604088
"652","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-06-01 07:46:48,22805,"537_509","ramp_14th","middle_middle",210,1531.87939445173,16.3176960243204,"AMPeak",0.158970476911431
"653","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-06-01 07:51:48,22805,"636_537","4th_ramp","middle_middle",300,4643.92803760419,34.6272326957539,"AMPeak",0.227100681302044
"654","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-06-01 07:54:19,22805,"657_636","grove_4th","middle_middle",151,1057.62668276634,15.6678357698054,"AMPeak",0.114307342922029
"655","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-06-01 07:57:49,22805,"689_657","88th_grove","middle_middle",210,1574.37227326701,16.7703334070134,"AMPeak",0.158970476911431
"656","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-06-01 08:00:19,22805,"712_689","100th_88th","end_middle",150,1044.57635574608,15.5776696994481,"AMPeak",0.113550340651022
"657","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-18 07:59:51,22808,"459_712","Hewitt_100th","end_end",1337,12287.1962896081,20.557720059305,"AMPeak",1
"658","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-18 07:40:34,22808,"482_459","23rd_Hewitt","middle_end",180,1117.31461514646,13.8853404774848,"AMPeak",0.134629768137622
"659","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-18 07:42:04,22808,"497_482","18th_23rd","middle_middle",90,761.464339461307,18.9260777073024,"AMPeak",0.0673148840688108
"660","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-18 07:46:35,22808,"537_509","ramp_14th","middle_middle",210,879.506258898125,9.3685676797835,"AMPeak",0.157068062827225
"661","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-18 07:51:35,22808,"636_537","4th_ramp","middle_middle",300,5046.93670779938,37.6322480379931,"AMPeak",0.224382946896036
"662","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-18 07:54:36,22808,"657_636","grove_4th","middle_middle",181,913.691463062295,11.2920957271642,"AMPeak",0.135377711293942
"663","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-18 07:57:36,22808,"689_657","88th_grove","middle_middle",180,1739.18055878674,21.6135311247231,"AMPeak",0.134629768137622
"664","11044179__MCOB-DO:121:0:Weekday:2:23MAR:61014:12345","north_bound",201,2023-05-18 07:59:51,22808,"712_689","100th_88th","end_middle",135,1152.21556158435,19.0920923664315,"AMPeak",0.100972326103216
"665","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-06-01 08:42:27,19118,"459_712","Hewitt_100th","end_end",1323,12291.9649461218,20.7833249423415,"AMPeak",0.735
"666","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-06-01 08:24:24,19118,"482_459","23rd_Hewitt","middle_end",240,1359.73229201221,12.6734754765193,"AMPeak",0.133333333333333
"667","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-06-01 08:24:54,19118,"497_482","18th_23rd","middle_middle",1800,463.220107917674,0.575663186291628,"AMPeak",1
"668","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-06-01 08:28:55,19118,"537_509","ramp_14th","middle_middle",120,1085.18929514567,20.2291583427165,"AMPeak",0.0666666666666667
"669","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-06-01 08:34:26,19118,"636_537","4th_ramp","middle_middle",331,5083.30129710897,34.3535337472802,"AMPeak",0.183888888888889
"670","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-06-01 08:35:56,19118,"657_636","grove_4th","middle_middle",90,1048.43628871529,26.0587208659291,"AMPeak",0.05
"671","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-06-01 08:39:56,19118,"689_657","88th_grove","middle_middle",240,1489.00001532911,13.8783239095427,"AMPeak",0.133333333333333
"672","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-06-01 08:42:27,19118,"712_689","100th_88th","end_middle",151,1184.33951315798,17.544978100699,"AMPeak",0.0838888888888889
"673","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-05-16 08:36:26,19120,"459_712","Hewitt_100th","end_end",1338,12262.0763098394,20.500358693742,"AMPeak",1
"674","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-05-16 08:16:54,19120,"482_459","23rd_Hewitt","middle_end",166,1137.54729420629,15.3290391211605,"AMPeak",0.12406576980568
"675","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-05-16 08:17:54,19120,"497_482","18th_23rd","middle_middle",60,694.60541941484,25.8964644747359,"AMPeak",0.0448430493273543
"676","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-05-16 08:22:54,19120,"537_509","ramp_14th","middle_middle",180,1183.77730110018,14.7113003378546,"AMPeak",0.134529147982063
"677","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-05-16 08:27:55,19120,"636_537","4th_ramp","middle_middle",301,4925.14821483936,36.6021307212953,"AMPeak",0.224962630792227
"678","11044180__MCOB-DO:121:0:Weekday:2:23MAR:41016:12345","north_bound",201,2023-05-16 08:30:25,19120,"657_636","grove_4th","middle_middle",150,1015.30101877964,15.1410893316323,"AMPeak",0.112107623318386
